0,-1,-1,0
1,-1,-1,0
2,-1,-1,0
3,-1,-1,0
4,-1,-1,0
5,-1,-1,0
6,-1,-1,0
7,-1,-1,0
8,-1,-1,0
9,-1,-1,0
10,-1,-1,0
11,-1,-1,0
12,-1,-1,0
13,-1,-1,0
14,-1,-1,0
15,-1,-1,0
16,-1,-1,0
17,-1,-1,0
18,-1,-1,0
19,-1,-1,0
20,-1,-1,0
21,-1,-1,0
22,-1,-1,0
23,-1,-1,0
24,-1,-1,0
25,-1,-1,0
26,-1,-1,0
27,-1,-1,0
28,-1,-1,0
29,-1,-1,0
30,-1,-1,0
31,-1,-1,0
32,-1,-1,0
33,-1,-1,0
34,-1,-1,0
35,-1,-1,0
36,-1,-1,0
37,-1,-1,0
38,-1,-1,0
39,-1,-1,0
40,-1,-1,0
41,1079,602,1
42,1079,602,1
43,-1,-1,0
44,1080,575,1
45,1080,572,1
46,1081,571,1
47,1081,572,1
48,-1,-1,0
49,1082,592,1
50,1082,592,1
51,1082,592,1
52,-1,-1,0
53,1095,648,1
54,1095,648,1
55,-1,-1,0
56,-1,-1,0
57,-1,-1,0
58,-1,-1,0
59,-1,-1,0
60,1099,849,1
61,1099,848,1
62,-1,-1,0
63,-1,-1,0
64,-1,-1,0
65,-1,-1,0
66,-1,-1,0
67,-1,-1,0
68,-1,-1,0
69,-1,-1,0
70,-1,-1,0
71,1124,441,1
72,-1,-1,0
73,1135,410,1
74,1135,410,1
75,-1,-1,0
76,1143,380,1
77,-1,-1,0
78,1154,356,1
79,1154,356,1
80,-1,-1,0
81,1163,339,1
82,-1,-1,0
83,1169,323,1
84,1169,323,1
85,1179,315,1
86,1185,311,1
87,1185,311,1
88,1193,309,1
89,1193,309,1
90,1198,311,1
91,1198,311,1
92,1198,311,1
93,1203,317,1
94,1203,317,1
95,1208,326,1
96,1208,326,1
97,1208,326,1
98,1213,340,1
99,1213,340,1
100,-1,-1,0
101,1218,356,1
102,1218,356,1
103,-1,-1,0
104,1221,373,1
105,-1,-1,0
106,1225,395,1
107,1225,395,1
108,-1,-1,0
109,-1,-1,0
110,1230,447,1
111,-1,-1,0
112,1234,478,1
113,-1,-1,0
114,1236,511,1
115,1236,511,1
116,-1,-1,0
117,1237,544,1
118,-1,-1,0
119,1238,583,1
120,1238,583,1
121,1239,580,1
122,1239,580,1
123,1226,546,1
124,1226,546,1
125,1226,546,1
126,-1,-1,0
127,1213,520,1
128,-1,-1,0
129,1198,496,1
130,-1,-1,0
131,-1,-1,0
132,1170,457,1
133,1170,457,1
134,-1,-1,0
135,1158,444,1
136,-1,-1,0
137,1146,434,1
138,1146,434,1
139,-1,-1,0
140,1133,427,1
141,-1,-1,0
142,1121,424,1
143,1121,424,1
144,-1,-1,0
145,1109,424,1
146,1098,427,1
147,1098,426,1
148,1098,426,1
149,-1,-1,0
150,1087,433,1
151,-1,-1,0
152,-1,-1,0
153,1065,455,1
154,-1,-1,0
155,1056,470,1
156,1056,470,1
157,-1,-1,0
158,1045,486,1
159,-1,-1,0
160,1035,469,1
161,1035,469,1
162,-1,-1,0
163,1025,448,1
164,-1,-1,0
165,1015,428,1
166,1015,427,1
167,-1,-1,0
168,1004,413,1
169,-1,-1,0
170,992,402,1
171,-1,-1,0
172,982,391,1
173,-1,-1,0
174,971,385,1
175,971,385,1
176,-1,-1,0
177,-1,-1,0
178,950,379,1
179,950,379,1
180,-1,-1,0
181,938,381,1
182,-1,-1,0
183,927,386,1
184,927,386,1
185,-1,-1,0
186,917,394,1
187,-1,-1,0
188,906,406,1
189,906,406,1
190,-1,-1,0
191,894,420,1
192,-1,-1,0
193,883,438,1
194,883,438,1
195,-1,-1,0
196,-1,-1,0
197,861,480,1
198,861,480,1
199,-1,-1,0
200,-1,-1,0
201,841,489,1
202,841,489,1
203,832,486,1
204,833,486,1
205,823,485,1
206,823,485,1
207,823,485,1
208,814,490,1
209,815,490,1
210,805,494,1
211,805,494,1
212,805,494,1
213,796,497,1
214,796,497,1
215,784,496,1
216,784,496,1
217,-1,-1,0
218,-1,-1,0
219,-1,-1,0
220,-1,-1,0
221,-1,-1,0
222,-1,-1,0
223,-1,-1,0
224,-1,-1,0
225,-1,-1,0
226,-1,-1,0
227,-1,-1,0
228,-1,-1,0
229,-1,-1,0
230,-1,-1,0
231,-1,-1,0
232,-1,-1,0
233,-1,-1,0
234,-1,-1,0
235,-1,-1,0
236,-1,-1,0
237,-1,-1,0
238,-1,-1,0
239,-1,-1,0
240,-1,-1,0
241,-1,-1,0
242,-1,-1,0
